rank,gameName,tagLine,tier,leaguePoints,plays,wins,tops,winRate,top4Rate,rankDiff
I,YoungMoneyz,NA1,MASTER,96,138,23,79,16.7,57.2,-1
I,ItsFrancis,NA1,MASTER,96,165,22,94,13.3,57.0,-1
I,Gmoomoo,boG,MASTER,96,146,21,85,14.4,58.2,16
I,greekmaestro,sadd,MASTER,96,255,25,140,9.8,54.9,-2
I,junglestylish,NA1,MASTER,96,164,25,89,15.2,54.3,-2
I,ToxicEffects,8384,MASTER,96,141,26,81,18.4,57.4,-2
I,Kovanel,124,MASTER,95,120,18,71,15.0,59.2,37
I,agentjp,jojo,MASTER,95,296,38,160,12.8,54.1,98
I,Mitzurecca,NA1,MASTER,95,207,26,119,12.6,57.5,-4
I,3small,XDDDD,MASTER,94,345,54,179,15.7,51.9,35
I,RoodToob,NA1,MASTER,94,161,23,91,14.3,56.5,-5
I,Bazmur,NA1,MASTER,94,100,25,58,25.0,58.0,-5
I,Redynz,2641,MASTER,94,152,28,87,18.4,57.2,-5
I,Chandler,merp,MASTER,93,195,33,104,16.9,53.3,-5
I,DeathDragon,DEATH,MASTER,93,254,45,136,17.7,53.5,-5
I,hiro68419,NA1,MASTER,91,210,34,110,16.2,52.4,69
I,Rod0,AFC,MASTER,89,247,26,134,10.5,54.3,-4
I,Wyren,NA1,MASTER,89,143,31,84,21.7,58.7,-4
I,SheeepStick,NASG,MASTER,89,98,24,66,24.5,67.3,-4
I,Kurt Angle,PMD,MASTER,88,245,30,138,12.2,56.3,-4
I,iniko,asdf,MASTER,87,127,26,76,20.5,59.8,-4
I,Citrusacid,NA1,MASTER,87,151,18,91,11.9,60.3,-4
I,puddinDD,NA1,MASTER,85,336,33,188,9.8,56.0,-3
I,Nguyen Dixie,NA1,MASTER,84,278,23,154,8.3,55.4,-3
I,Stunning,000,MASTER,84,180,28,102,15.6,56.7,-3
I,Shika,hxh,MASTER,84,323,62,165,19.2,51.1,-3
I,cats,TFTQC,MASTER,84,203,26,111,12.8,54.7,-3
I,bbug23,NA1,MASTER,83,240,32,135,13.3,56.2,-3
I,leeeroy,jkins,MASTER,82,141,29,76,20.6,53.9,-3
I,emil,jac,MASTER,82,207,38,119,18.4,57.5,22
I,dih soap,42069,MASTER,81,119,21,69,17.6,58.0,-4
I,Saltycat,NaCl,MASTER,81,312,38,167,12.2,53.5,-4
I,ARIATHEANIMATION,AKARI,MASTER,81,98,23,65,23.5,66.3,-4
I,devlus,NA1,MASTER,80,306,27,162,8.8,52.9,22
I,MaGaBzzz,NA1,MASTER,80,105,23,59,21.9,56.2,-5
I,F1nnThegreatwave,bruh,MASTER,80,122,21,76,17.2,62.3,-5
I,turtleduckling,NA1,MASTER,79,204,26,113,12.7,55.4,-5
I,blazuh,NA1,MASTER,79,175,21,102,12.0,58.3,-4
I,OnlyZmjjKK,8484,MASTER,79,220,26,122,11.8,55.5,-4
I,KaptKerr,001,MASTER,79,201,28,111,13.9,55.2,-3
I,Banh Xiu Pao,xdd,MASTER,79,123,16,77,13.0,62.6,-3
I,Crushings,NA1,MASTER,78,198,33,108,16.7,54.5,-3
I,German Auqaa,INT,MASTER,78,62,17,43,27.4,69.4,-3
I,trll,NA1,MASTER,77,82,21,55,25.6,67.1,-3
I,BobaBoi,Tian,MASTER,75,262,36,135,13.7,51.5,-3
I,cash charlie,NA2,MASTER,75,185,30,105,16.2,56.8,-3
I,Ezra,NA12,MASTER,74,207,38,116,18.4,56.0,-1
I,Awkward Highfive,NA1,MASTER,74,229,28,123,12.2,53.7,-1
I,Chibster10,NA1,MASTER,73,268,34,134,12.7,50.0,
I,lucky,3663,MASTER,72,188,23,105,12.2,55.9,
I,이상호,NA2,MASTER,72,223,35,123,15.7,55.2,2
I,H2H IAN,SOOIN,MASTER,71,138,24,82,17.4,59.4,2
I,matty,craps,MASTER,70,160,36,94,22.5,58.8,2
I,Flying Beagle,tcgt,MASTER,70,154,20,86,13.0,55.8,3
I,Roku,おやすみ,MASTER,69,260,41,138,15.8,53.1,3
I,Ditonik,NA1,MASTER,69,102,21,62,20.6,60.8,3
I,yangtk,NA1,MASTER,68,298,30,150,10.1,50.3,3
I, Casely,NA1,MASTER,68,341,45,164,13.2,48.1,3
I,Genesis GZ,NA1,MASTER,68,221,35,117,15.8,52.9,3
I,泥马鹿,SCAM,MASTER,68,488,94,238,19.3,48.8,3
I,Soko,1337,MASTER,68,166,32,92,19.3,55.4,3
I,yeah,4242,MASTER,68,194,30,105,15.5,54.1,3
I,CbambooK,CKb,MASTER,68,136,21,81,15.4,59.6,3
I,GambaGoblin,1649,MASTER,67,271,38,140,14.0,51.7,-102
I,BunniKillYa,sleep,MASTER,67,157,21,85,13.4,54.1,2
I,Pomf Chan,NA1,MASTER,66,393,38,202,9.7,51.4,2
I,Raratina,NA1,MASTER,66,134,27,73,20.1,54.5,2
I,50 gifted,6608,MASTER,66,308,29,171,9.4,55.5,2
I,MN UZI,NA1,MASTER,64,116,18,72,15.5,62.1,3
I,Eladrod,NA1,MASTER,64,98,13,65,13.3,66.3,3
I,84 114 105 DECI,NA1,MASTER,64,172,25,93,14.5,54.1,-77
I,Dylrann,NA1,MASTER,64,120,27,74,22.5,61.7,2
I,Nevi,NA0,MASTER,64,189,32,100,16.9,52.9,2
I,Phearz,LAB,MASTER,63,167,19,98,11.4,58.7,2
I,A Common Quail,NA1,MASTER,63,184,34,98,18.5,53.3,2
I,AnoraMikeyMadiso,90357,MASTER,63,286,52,147,18.2,51.4,3
I,ewik,1233,MASTER,62,344,46,176,13.4,51.2,3
I,Nova2011,NA1,MASTER,62,127,26,74,20.5,58.3,3
I,sylvirFang,NA1,MASTER,62,110,22,65,20.0,59.1,3
I,carryote,NA1,MASTER,61,205,31,110,15.1,53.7,3
I,Drizzlesly,NA1,MASTER,61,193,28,108,14.5,56.0,3
I,PRobert,NA1,MASTER,60,242,27,138,11.2,57.0,4
I,KaiAi,PPT,MASTER,60,438,80,216,18.3,49.3,4
I,Sheath,2911,MASTER,60,181,32,97,17.7,53.6,4
I,ShallWePlay,NA1,MASTER,58,203,44,104,21.7,51.2,4
I,YeezyMoney123,NA1,MASTER,57,166,24,91,14.5,54.8,4
I,Baelin,NA1,MASTER,56,331,35,183,10.6,55.3,4
I,tieungu,0001,MASTER,56,165,28,97,17.0,58.8,4
I,dinalx,NA1,MASTER,56,122,26,72,21.3,59.0,4
I,HefeSwag,NA1,MASTER,55,152,25,91,16.4,59.9,4
I,boy121212,NA1,MASTER,55,330,36,178,10.9,53.9,194
I,benisbagine,2896,MASTER,55,307,39,164,12.7,53.4,3
I,Loule,4265,MASTER,55,428,61,216,14.3,50.5,3
I,8un,6666,MASTER,54,124,23,71,18.5,57.3,3
I,tentakai,nhi,MASTER,54,225,46,117,20.4,52.0,3
I,suis,1fan,MASTER,53,111,18,73,16.2,65.8,3
I,Tullia,1502,MASTER,53,116,21,72,18.1,62.1,-64
I,Ashayuni,lives,MASTER,53,166,25,97,15.1,58.4,2
I,Purelake,NA1,MASTER,53,169,34,95,20.1,56.2,2
I,石像鬼慎独y,4198,MASTER,53,196,32,109,16.3,55.6,2
I,ECRA,jsn,MASTER,52,145,22,78,15.2,53.8,2
I,IPaytoLose,IPtoL,MASTER,52,124,21,72,16.9,58.1,2
I,Sami,TFT,MASTER,52,186,39,99,21.0,53.2,2
I,pezinho,uwu,MASTER,52,156,35,93,22.4,59.6,3
I,Jirachi,1455,MASTER,52,386,49,195,12.7,50.5,3
I,TheChristofu,NA1,MASTER,51,158,32,88,20.3,55.7,3
I,Cookie,tft1,MASTER,51,136,22,80,16.2,58.8,3
I,maytab,NA2,MASTER,51,76,20,51,26.3,67.1,4
I,ThatDarnLobster,NA1,MASTER,50,183,24,103,13.1,56.3,4
I,Hà Bùi Long Biên,5514,MASTER,50,73,20,52,27.4,71.2,4
I,Inevitably,TFT1,MASTER,50,137,23,82,16.8,59.9,50
I,弈梦 嘴巴有点长,111,MASTER,50,118,26,72,22.0,61.0,3
I,ocean,chuco,MASTER,50,192,42,100,21.9,52.1,3
I,BigJasm,NA1,MASTER,49,205,22,115,10.7,56.1,3
I,MrPP,PuPu,MASTER,48,179,27,95,15.1,53.1,5
I,whats kpoppin,NA1,MASTER,48,152,20,86,13.2,56.6,5
I,sayquon,NA1,MASTER,48,131,29,79,22.1,60.3,5
I,chencc,1215,MASTER,48,89,21,56,23.6,62.9,5
I,Popstar Pyke,NA1,MASTER,47,241,32,131,13.3,54.4,6
I,Aspect,HMM,MASTER,47,100,19,63,19.0,63.0,6
I,Death,dye,MASTER,47,150,19,88,12.7,58.7,6
I,Levi Senpai,NA1,MASTER,46,258,25,142,9.7,55.0,6
I,JesusTeemo,NA1,MASTER,46,125,23,72,18.4,57.6,6
I,RiceBoi,DIANA,MASTER,46,195,19,105,9.7,53.8,6
I,SnipSnip OwO,NA1,MASTER,46,208,37,116,17.8,55.8,6
I,Jonu,NA1,MASTER,46,352,34,181,9.7,51.4,6
I,我的名字很长很长很长很长很长很长,z3r0,MASTER,46,277,33,148,11.9,53.4,6
I,perm8th,NA1,MASTER,46,179,19,105,10.6,58.7,6
I,ryuno,8544,MASTER,46,305,59,152,19.3,49.8,6
I,MVLi,NA1,MASTER,45,191,32,107,16.8,56.0,6
I,Mclock2,Koito,MASTER,45,146,27,78,18.5,53.4,6
I,chuzday,Chu,MASTER,45,329,39,168,11.9,51.1,6
I,gato xico,11111,MASTER,45,190,25,104,13.2,54.7,6
I,Tibberss,phant,MASTER,45,223,40,115,17.9,51.6,6
I,alsome,4091,MASTER,45,155,15,91,9.7,58.7,6
I,kdnba,1009,MASTER,45,289,42,146,14.5,50.5,6
I,kororong,tft,MASTER,45,136,35,75,25.7,55.1,309
I,bmoy,NA1,MASTER,44,193,36,106,18.7,54.9,5
I,CaitlynClark,FEVER,MASTER,44,175,23,94,13.1,53.7,5
I,dgraph,NA1,MASTER,43,178,25,99,14.0,55.6,5
I,Saeoh,NA2,MASTER,43,202,25,113,12.4,55.9,5
I,Young Tactician,0000,MASTER,43,330,52,166,15.8,50.3,5
I,oubo,NA1,MASTER,43,174,36,90,20.7,51.7,5
I,enjoycocacola,NA1,MASTER,42,193,28,99,14.5,51.3,5
I,Stovio,NA1,MASTER,42,128,30,76,23.4,59.4,5
I,Funless,Fun,MASTER,42,152,29,93,19.1,61.2,5
I,hajime kashimo,2705,MASTER,42,238,34,128,14.3,53.8,5
I,Satella018,LOOT,MASTER,42,219,32,125,14.6,57.1,5
I,hi im anhvu,NA1,MASTER,41,213,29,116,13.6,54.5,5
I,LethalCompany,6821,MASTER,41,247,24,138,9.7,55.9,5
I,Azea,NA1,MASTER,41,316,49,159,15.5,50.3,5
I,Iloveva3a,NA1,MASTER,41,141,24,82,17.0,58.2,5
I,Matty T Ice,NA1,MASTER,41,289,45,154,15.6,53.3,6
I,nujac,NA1,MASTER,40,115,26,66,22.6,57.4,6
I,Caress Me Gently,9423,MASTER,40,383,81,194,21.1,50.7,121
I,lengqing2121,011,MASTER,40,118,25,67,21.2,56.8,6
I,FelixM,TFT,MASTER,39,136,19,83,14.0,61.0,6
I,Hopes,NA1,MASTER,39,361,42,191,11.6,52.9,-39
I,The Fishy,NA1,MASTER,38,149,18,81,12.1,54.4,6
I,Paragraph Andy,TwTv,MASTER,38,236,36,127,15.3,53.8,6
I,Cololow,NA1,MASTER,38,229,33,121,14.4,52.8,6
I,GGEZ,EZPZ,MASTER,38,156,29,84,18.6,53.8,6
I,bellufo,bellu,MASTER,38,234,23,121,9.8,51.7,6
I,Jay Jay Chou,Star,MASTER,38,372,60,177,16.1,47.6,6
I,Fungster,fungu,MASTER,37,172,27,94,15.7,54.7,6
I,Sam,001,MASTER,37,195,19,113,9.7,57.9,6
I,badfps,NA1,MASTER,37,147,29,80,19.7,54.4,6
I,Lacriga,NA1,MASTER,37,192,39,105,20.3,54.7,6
I,Ozymandias,9032,MASTER,37,141,25,79,17.7,56.0,43
I,Phil,up on,MASTER,36,131,28,69,21.4,52.7,6
I,ShiroTFT,2202,MASTER,36,309,35,158,11.3,51.1,278
I,nem,NA1,MASTER,35,232,34,122,14.7,52.6,5
I,deeekayy,cdh,MASTER,35,111,17,70,15.3,63.1,-125
I,top ramen,2789,MASTER,34,177,17,103,9.6,58.2,5
I,Hydro,1000,MASTER,34,195,20,107,10.3,54.9,5
I,honeynutchio,6969,MASTER,34,206,25,116,12.1,56.3,5
I,big fish,1517,MASTER,34,226,28,127,12.4,56.2,-126
I,STR NinePhiro,9PH,MASTER,34,270,35,144,13.0,53.3,4
I,Đi mô rứa,4882,MASTER,33,184,27,99,14.7,53.8,4
I,raye,1429,MASTER,33,203,24,114,11.8,56.2,4
I,Mortdog Augments,8888,MASTER,32,461,45,226,9.8,49.0,4
I,lekaTM,NA1,MASTER,32,197,24,103,12.2,52.3,74
I,Tyro,0010,MASTER,32,235,41,125,17.4,53.2,3
I,IceBarriers,NA1,MASTER,32,142,33,82,23.2,57.7,3
I,Termini,0903,MASTER,32,227,42,121,18.5,53.3,3
I,arís,NA1,MASTER,32,255,33,138,12.9,54.1,3
I,Galoin,NA1,MASTER,32,133,26,80,19.5,60.2,3
I,99jiuli,8848,MASTER,32,181,38,101,21.0,55.8,3
I,Fallss,2266,MASTER,31,299,31,163,10.4,54.5,3
I,伤潮溺亡,xera,MASTER,31,85,21,53,24.7,62.4,3
I,Devil,NA3,MASTER,31,107,29,62,27.1,57.9,-33
I,lar,ｅｅｅ,MASTER,31,140,16,85,11.4,60.7,2
I,dip,sauce,MASTER,31,172,26,93,15.1,54.1,2
I,Wong Fei Hung EX,NA1,MASTER,31,272,41,141,15.1,51.8,32
I,Izolyas,NA2,MASTER,30,258,46,138,17.8,53.5,1
I,ItzAVibe,0000,MASTER,30,295,38,154,12.9,52.2,1
I,tempes,NA1,MASTER,30,76,14,53,18.4,69.7,1
I,Hmanity,Hman,MASTER,30,259,41,126,15.8,48.6,1
I,ZT Helx,06666,MASTER,30,219,31,122,14.2,55.7,1
I,Ohmy,1738,MASTER,30,169,18,101,10.7,59.8,1
I,haru urara,goat,MASTER,29,210,34,108,16.2,51.4,1
I,水银剂,大跃进,MASTER,29,280,40,147,14.3,52.5,1
I,Ezy Ye,AYAYA,MASTER,28,144,22,87,15.3,60.4,1
I,Prosper,NA1,MASTER,28,86,16,67,18.6,77.9,1
I,ABeardedPanda,NA1,MASTER,28,177,30,93,16.9,52.5,1
I,HKgodlike,NA1,MASTER,28,185,21,107,11.4,57.8,1
I,evanxd2000,NA1,MASTER,28,209,34,120,16.3,57.4,1
I,Slurpy,1337,MASTER,28,328,41,169,12.5,51.5,1
I,Hiball13,NA1,MASTER,28,172,30,94,17.4,54.7,204
I,Deebznuts,NA1,MASTER,28,209,29,118,13.9,56.5,
I,NRE Pippotto,NRE,MASTER,27,150,15,85,10.0,56.7,
I,Reglnald,NA1,MASTER,27,256,36,125,14.1,48.8,199
I,chowder31,315,MASTER,27,225,35,127,15.6,56.4,
I,supremez,Nah,MASTER,27,246,33,144,13.4,58.5,
I,Arhistal,NA1,MASTER,26,156,27,89,17.3,57.1,1
I,MrShark,NA2,MASTER,25,248,40,132,16.1,53.2,1
I,plex,123,MASTER,25,209,36,114,17.2,54.5,1
I,aesoo,ysl,MASTER,25,419,74,210,17.7,50.1,-40
I,DSJ,trust,MASTER,24,182,30,99,16.5,54.4,
I,Simplenmm,NA1,MASTER,24,90,19,57,21.1,63.3,
I,chinmoku no majo,moni,MASTER,24,94,20,57,21.3,60.6,
I,Gochu,999,MASTER,24,161,30,95,18.6,59.0,
I,Kyouko Hori,NA1,MASTER,23,133,28,78,21.1,58.6,
I,adnap,jcub,MASTER,22,104,19,63,18.3,60.6,
I,3p1cwin,NA1,MASTER,21,305,32,161,10.5,52.8,
I,radar,tat,MASTER,20,194,40,109,20.6,56.2,1
I,LearningToPIay,NA1,MASTER,20,163,22,91,13.5,55.8,113
I,Woolenscarf,NA1,MASTER,20,229,24,122,10.5,53.3,1
I,Learning TFT,DOJO,MASTER,20,163,24,94,14.7,57.7,1
I,machuchutrain,achuu,MASTER,20,200,36,109,18.0,54.5,1
I,Malein,Malo,MASTER,20,141,22,79,15.6,56.0,89
I,Ushiyama,NA1,MASTER,20,160,33,90,20.6,56.2,
I,blues,xdd,MASTER,20,96,20,62,20.8,64.6,
I,Sock Medic,888,MASTER,19,216,40,113,18.5,52.3,
I,slyninja33,NA1,MASTER,19,291,36,149,12.4,51.2,140
I,한라한,1993,MASTER,19,106,17,68,16.0,64.2,-1
I,Vsion,0111,MASTER,19,299,40,153,13.4,51.2,214
I,ExTIRIA,NA1,MASTER,18,260,36,142,13.8,54.6,-2
I,sonbe,2311,MASTER,18,217,31,116,14.3,53.5,111
I,Seasøns,JAM,MASTER,18,254,45,131,17.7,51.6,-3
I,NONAME,EARY2,MASTER,18,133,19,73,14.3,54.9,-3
I,kimori,1272,MASTER,18,233,39,125,16.7,53.6,-3
I,Plaz,mor,MASTER,18,215,26,124,12.1,57.7,-3
I,Contro07,NA1,MASTER,17,161,36,90,22.4,55.9,-3
I,Dunter,meow,MASTER,17,145,25,76,17.2,52.4,-3
I,Shartin,9494,MASTER,17,234,25,138,10.7,59.0,-3
I,Hellcat,TFT,MASTER,17,338,53,174,15.7,51.5,-211
I,DRX 78,78TFT,MASTER,17,195,31,107,15.9,54.9,-4
I,Neverplayedthese,NA1,MASTER,17,164,22,93,13.4,56.7,-4
I,bilibili丶jiamiao,1102,MASTER,17,159,21,97,13.2,61.0,-4
I,wudiqiebaochi,0313,MASTER,17,85,28,51,32.9,60.0,-4
I,horimiya,123,MASTER,17,188,30,107,16.0,56.9,-4
I,SKT T1 Mave,1220,MASTER,16,171,25,91,14.6,53.2,84
I,drexy,damn,MASTER,16,149,21,94,14.1,63.1,-5
I,pishu,123,MASTER,16,184,23,98,12.5,53.3,-5
I,Binhja,TFT,MASTER,16,131,18,77,13.7,58.8,-5
I,easy,747,MASTER,16,179,29,98,16.2,54.7,-5
I,5qwerty,NA1,MASTER,16,220,30,118,13.6,53.6,-5
I,Forgather,9491,MASTER,16,118,33,80,28.0,67.8,-5
I,DNYCFAN42069,AWAP,MASTER,15,200,33,112,16.5,56.0,-5
I,tommy,bard,MASTER,15,125,16,79,12.8,63.2,-183
I,Aerofall,NA1,MASTER,15,262,36,134,13.7,51.1,-5
I,Swims Like Fish,NA1,MASTER,14,106,24,64,22.6,60.4,-5
I,OrangeNinja22,NA1,MASTER,14,171,27,96,15.8,56.1,-5
I,Prime,603,MASTER,14,339,39,186,11.5,54.9,104
I,raysowavy,619,MASTER,14,137,25,76,18.2,55.5,-6
I,HyuN,007,MASTER,13,96,17,63,17.7,65.6,-6
I,N8hanGyoz,8220,MASTER,13,257,32,137,12.5,53.3,-6
I,Naz,7860,MASTER,12,189,23,105,12.2,55.6,-5
I,Perohside,NA1,MASTER,11,131,16,81,12.2,61.8,-5
I,Aleckzandur,NA1,MASTER,11,105,13,66,12.4,62.9,-5
I,IamActuallyLvL1,LVL1,MASTER,11,193,24,100,12.4,51.8,-4
I,gloam,2333,MASTER,11,115,32,70,27.8,60.9,-4
I,Chikapu,7755,MASTER,10,124,19,78,15.3,62.9,-4
I,Akandoth,NA1,MASTER,10,123,23,68,18.7,55.3,-4
I,jr mint,111,MASTER,10,160,26,93,16.2,58.1,-3
I,ASaltedSam,1330,MASTER,10,165,17,98,10.3,59.4,-3
I,Jivhust,1994,MASTER,10,223,29,115,13.0,51.6,73
I,infodim,NA1,MASTER,10,184,32,101,17.4,54.9,-2
I,brandont,aoko,MASTER,10,237,37,121,15.6,51.1,-2
I,知 我,CN1,MASTER,10,146,29,84,19.9,57.5,-2
I,MonthlySearches,NA1,MASTER,10,174,26,100,14.9,57.5,-2
I,SlayYourGame,NA1,MASTER,10,147,26,87,17.7,59.2,-2
I,MEFORCEPROTECTOR,NA1,MASTER,10,215,45,117,20.9,54.4,-2
I,ZT Khalifaboy,2323,MASTER,10,155,27,86,17.4,55.5,-2
I,Ritoko,NA1,MASTER,10,219,26,122,11.9,55.7,99
I,eighft,pls,MASTER,10,183,37,103,20.2,56.3,-3
I,WXXDSZ,333,MASTER,10,139,23,81,16.5,58.3,150
I,Oguri Cap,TTR,MASTER,10,122,23,73,18.9,59.8,-3
I,SAM1103,6828,MASTER,10,294,59,153,20.1,52.0,-3
I,dice,7493,MASTER,10,238,27,121,11.3,50.8,-3
I,Clown Prince,NA1,MASTER,9,110,23,66,20.9,60.0,-3
I,meooow,cat,MASTER,8,151,19,95,12.6,62.9,-3
I,queensby1,7775,MASTER,8,207,24,121,11.6,58.5,-3
I,Crixzle,6965,MASTER,8,142,27,81,19.0,57.0,-3
I,kseven,00714,MASTER,8,125,35,73,28.0,58.4,-3
I,BeyHiveTom,NA1,MASTER,7,248,32,144,12.9,58.1,-3
I,Danimal,DNML,MASTER,7,227,19,126,8.4,55.5,-3
I,Squizz,NA2,MASTER,6,236,33,129,14.0,54.7,-181
I,Torageki,NA1,MASTER,6,249,31,139,12.4,55.8,-4
I,kevybear,NA1,MASTER,6,277,31,149,11.2,53.8,-4
I,Tzuyii,LSF,MASTER,6,191,21,114,11.0,59.7,-4
I,WhiffKhalifa,900,MASTER,6,144,27,81,18.8,56.2,-4
I,quizl,NA1,MASTER,6,155,30,84,19.4,54.2,-4
I,Sakura Useless,Pei,MASTER,5,182,20,105,11.0,57.7,-4
I,zychen,002,MASTER,5,149,35,86,23.5,57.7,-4
I,denpai sama,NA1,MASTER,5,165,24,99,14.5,60.0,-4
I,Rush,2051,MASTER,5,169,23,100,13.6,59.2,-3
I,harmony,cinna,MASTER,5,236,40,127,16.9,53.8,-3
I,TurboARAM,NA1,MASTER,4,206,26,120,12.6,58.3,-3
I,Ozl,NA1,MASTER,4,186,25,102,13.4,54.8,-3
I,kris77,66257,MASTER,4,205,35,111,17.1,54.1,-3
I,politepanda6,NA1,MASTER,4,100,21,63,21.0,63.0,-3
I,ThreeStar,227,MASTER,4,267,34,145,12.7,54.3,162
I,ehni,DnL,MASTER,3,179,20,108,11.2,60.3,-4
I,baka25,0829,MASTER,3,84,22,52,26.2,61.9,179
I,ezo,4058,MASTER,3,93,21,59,22.6,63.4,-5
I,GG Shin,1704,MASTER,3,272,46,138,16.9,50.7,-5
I,Gia Cát Lượng,1302,MASTER,2,182,29,96,15.9,52.7,-5
I,Memerdog,MEDOG,MASTER,2,117,15,68,12.8,58.1,-5
I,Irondarkness,NA1,MASTER,2,239,19,130,7.9,54.4,-5
I,GallaZor,DNU,MASTER,1,284,34,155,12.0,54.6,-5
I,nathen7,NA1,MASTER,1,138,20,83,14.5,60.1,-5
I,yougelly,NA1,MASTER,1,93,23,57,24.7,61.3,-5
I,Jaceys Daddy,top,MASTER,1,239,22,131,9.2,54.8,-4
I,Raidiance,NA1,MASTER,0,245,55,117,22.4,47.8,-4
I,BlakeAustin,NA1,MASTER,0,176,22,106,12.5,60.2,-4
I,Liquid SV,NA1,MASTER,0,459,68,228,14.8,49.7,-4
I,Sully,6242,MASTER,0,264,30,144,11.4,54.5,-4
I,Iväñn,23806,MASTER,0,247,30,128,12.1,51.8,-4
I,nibby,gay,MASTER,0,76,16,54,21.1,71.1,-4
I,bublz,0000,MASTER,0,108,22,62,20.4,57.4,-4
I,poppy in dark,NA1,MASTER,0,340,51,179,15.0,52.6,-4
I,YerAWizardAhri,NA1,MASTER,0,254,37,137,14.6,53.9,-62
I,DashDing,大神丁,MASTER,0,134,17,77,12.7,57.5,-5
I,Night Ravens,NA1,MASTER,0,192,25,107,13.0,55.7,-5
I,BreadNoTalk,NA1,MASTER,0,147,28,78,19.0,53.1,-74
I,dunyosaur,NA1,MASTER,0,294,28,159,9.5,54.1,-6
I,POOGERS,CRANK,MASTER,0,266,30,137,11.3,51.5,-6
I,Smalding,NA1,MASTER,0,186,23,99,12.4,53.2,-6
I,brofael,frelo,MASTER,0,166,20,94,12.0,56.6,-6
I,NoMoreLoveinLA,NA1,MASTER,0,154,33,94,21.4,61.0,-6
I,Prose,NA1,MASTER,0,135,27,75,20.0,55.6,-5
I,Useless,KhaZx,MASTER,0,213,32,111,15.0,52.1,-5
I,JoJoshuaaaa,NA1,MASTER,0,229,33,121,14.4,52.8,-4
I,Xyronic,NA1,MASTER,0,233,40,124,17.2,53.2,-222
I,Potto,potto,MASTER,0,197,38,105,19.3,53.3,-5
I,ArcaneKvothe,NA1,MASTER,0,125,24,69,19.2,55.2,-5
I,Finnish Setsuko,eif,MASTER,0,299,27,154,9.0,51.5,-5
I,Sloppy Fat Boy,slop,MASTER,0,274,34,135,12.4,49.3,-5
I,ƒreako,NA1,MASTER,0,97,20,63,20.6,64.9,-5
I,Riot Loomykev,Loomy,MASTER,0,196,29,108,14.8,55.1,-77
I,Selfie,styx,MASTER,0,82,18,53,22.0,64.6,-6
I,stan tzuyu,TWICE,MASTER,0,210,39,110,18.6,52.4,-6
I,愿有冷雨落下,cyy,MASTER,0,350,75,189,21.4,54.0,-6
I,Trần Huyền My,ST319,MASTER,0,101,25,67,24.8,66.3,-4
I,Swiggzz,NA1,MASTER,0,151,30,84,19.9,55.6,-4
I,Yangfault,NA1,MASTER,0,181,30,96,16.6,53.0,-4
I,CoffeeJelly,eif,MASTER,0,211,18,115,8.5,54.5,-4
I,IHΛTEMYBABYMOM,CPS,MASTER,0,192,25,100,13.0,52.1,-4
I,Edjoe,NA1,MASTER,0,214,30,115,14.0,53.7,-4
I,Accept Defeat,NA1,MASTER,0,178,36,96,20.2,53.9,-4
I,Rainsity,Chill,MASTER,0,155,31,85,20.0,54.8,-4
I,salty,ate6,MASTER,0,183,35,99,19.1,54.1,-4
I,ˆºˆ,owo,MASTER,0,182,25,101,13.7,55.5,-150
I,MasterBenObi,ODAAT,MASTER,0,213,25,118,11.7,55.4,-5
I,Sun Astronaut,NA1,MASTER,0,168,36,93,21.4,55.4,-192
I,Based Bidoof,4377,MASTER,0,236,24,130,10.2,55.1,-6
I,baby fish,NA1,MASTER,0,150,25,82,16.7,54.7,-6
I,3GØ,3645,MASTER,0,270,40,142,14.8,52.6,-6
I,yolomycolin,NA1,MASTER,0,147,22,80,15.0,54.4,-6
I,plumbum,NA1,MASTER,0,243,38,125,15.6,51.4,-6
I,MrBombastic,NA1,MASTER,0,231,33,118,14.3,51.1,-145
I,Fired Earth,NA1,MASTER,0,204,40,107,19.6,52.5,-7
I,Chubby,Cheek,MASTER,0,108,15,65,13.9,60.2,-71
I,TES JackeyLove,GOD,MASTER,0,171,18,106,10.5,62.0,-8
I,PeachesJr,BEAST,MASTER,0,183,32,101,17.5,55.2,-7
I,l Hate Boogey2,JJK,MASTER,0,229,30,121,13.1,52.8,-7
I,Lord Jamez,0425,MASTER,0,159,27,88,17.0,55.3,-7
I,Drikk,TFT,MASTER,0,239,23,122,9.6,51.0,-7
I,missJBR,NA1,MASTER,0,269,53,136,19.7,50.6,-7
I,bullettrain,69420,MASTER,0,160,16,92,10.0,57.5,-6
I,极品贵公子,721,MASTER,0,210,34,116,16.2,55.2,-6
I,klaye,tft,MASTER,0,446,63,216,14.1,48.4,-117
I,Nollam,NA1,MASTER,0,231,19,130,8.2,56.3,-7
I,reiqi,wee,MASTER,0,271,42,143,15.5,52.8,-7
I,casparwu,NA1,MASTER,0,232,43,122,18.5,52.6,-7
I,Spoofrz,NA1,MASTER,0,145,20,81,13.8,55.9,-7
I,kevyzhou,NA1,MASTER,0,216,31,122,14.4,56.5,-7
I,Aishiteru,5498,MASTER,0,350,71,174,20.3,49.7,-7
I,mis,212,MASTER,0,133,22,71,16.5,53.4,-7
I,Labler,Abe,MASTER,0,277,24,147,8.7,53.1,-6
I,Zuxe,NA1,MASTER,0,173,21,103,12.1,59.5,-6
